nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
BCR	BCR	brown	protein_coding	False	0		0
BCS1L	BCS1L	brown	protein_coding	False	0		0
BECN1	BECN1	brown	protein_coding	False	0		0
BFSP1	BFSP1	brown	protein_coding	False	0		0
BGN	BGN	brown	protein_coding	False	0		0
BHLHE40-AS1	BHLHE40-AS1	brown	lncRNA	True	0		2
BICDL1	BICDL1	brown	protein_coding	False	0		0
BICRA	BICRA	brown	protein_coding	False	0		0
BICRAL	BICRAL	brown	protein_coding	False	0		0
BIRC5	BIRC5	brown	protein_coding	False	0		0
BIVM	BIVM	brown	protein_coding	False	0		0
BLOC1S3	BLOC1S3	brown	protein_coding	False	0		0
BLOC1S5	BLOC1S5	brown	protein_coding	False	0		0
BLTP2	BLTP2	brown	protein_coding	False	0		0
BLTP3A	BLTP3A	brown	protein_coding	False	0		0
BLVRB	BLVRB	brown	protein_coding	False	0		0
BMP8B	BMP8B	brown	protein_coding	False	0		0
BMS1P20	BMS1P20	brown	transcribed_unprocessed_pseudogene	False	0		0
BOD1	BOD1	brown	protein_coding	False	0		0
BOK	BOK	brown	protein_coding	False	0		0
BOLA1	BOLA1	brown	protein_coding	False	0		0
BOLA3-DT	BOLA3-DT	brown	lncRNA	True	0		2
BOP1	BOP1	brown	protein_coding	False	0		0
BORCS5	BORCS5	brown	protein_coding	False	0		0
BORCS6	BORCS6	brown	protein_coding	False	0		0
BORCS8-MEF2B	BORCS8-MEF2B	brown	protein_coding	False	0		0
BPHL	BPHL	brown	protein_coding	False	0		0
BRAP	BRAP	brown	protein_coding	False	0		0
BRAT1	BRAT1	brown	protein_coding	False	0		0
BRD1	BRD1	brown	protein_coding	False	0		0
BRD2	BRD2	brown	protein_coding	False	0		0
BRD7	BRD7	brown	protein_coding	False	0		0
BRD8	BRD8	brown	protein_coding	False	0		0
BRF1	BRF1	brown	protein_coding	False	0		0
BRI3	BRI3	brown	protein_coding	False	0		0
BRI3BP	BRI3BP	brown	protein_coding	False	0		0
BRME1	BRME1	brown	protein_coding	False	0		0
BRSK2	BRSK2	brown	protein_coding	False	0		0
BSCL2	BSCL2	brown	protein_coding	False	0		0
BSG	BSG	brown	protein_coding	False	0		0
BSN	BSN	brown	protein_coding	False	0		0
BTBD1	BTBD1	brown	protein_coding	False	0		0
BTBD10	BTBD10	brown	protein_coding	False	0		0
BTBD2	BTBD2	brown	protein_coding	False	0		0
BTBD3	BTBD3	brown	protein_coding	False	0		0
BTBD6	BTBD6	brown	protein_coding	False	0		0
BTBD9	BTBD9	brown	protein_coding	False	0		0
BTF3-DT	BTF3-DT	brown	lncRNA	True	0		2
